ugyfel,number_of_visits,min_date_diff,avg_date_diff,max_date_diff
530,17,0,15.7,33
7689,24,0,15.7,56
14255,24,0,15.7,61
19132,22,1,15.8,62
7369,22,0,15.8,72
5093,22,1,15.8,46
12691,18,1,15.8,43
14874,20,0,15.8,46
6578,22,1,15.8,47
15508,23,0,15.8,50
18266,22,0,15.8,96
15498,24,1,15.8,41
12641,22,0,15.8,80
4164,23,0,15.8,41
19973,21,0,15.8,46
7494,23,0,15.8,54
5643,20,1,15.8,56
13994,22,0,15.8,43
11274,23,2,15.8,72
2449,23,0,15.8,58
13388,22,0,15.8,52
164,24,0,15.8,73
7122,24,1,15.8,100
15964,24,3,15.8,40
5291,20,0,15.8,78
6971,24,1,15.8,51
9338,23,3,15.8,53
19921,17,0,15.8,56
5293,23,0,15.8,44
18464,23,1,15.8,51
11396,24,1,15.8,101
16267,22,1,15.8,80
6465,22,0,15.8,52
6807,17,1,15.8,57
5333,23,0,15.8,54
17863,20,1,15.8,43
9224,21,1,15.8,41
10765,24,1,15.8,46
2881,18,1,15.8,57
6390,22,2,15.8,53
9085,24,0,15.8,69
17658,24,0,15.8,57
1044,24,2,15.8,52
11550,18,0,15.8,69
11575,20,1,15.8,66
13627,22,0,15.8,99
12348,23,0,15.8,52
12335,22,1,15.8,52
1296,24,0,15.8,74
10660,19,1,15.8,34
3062,20,0,15.8,59
13814,22,1,15.8,41
12991,22,1,15.8,53
2205,21,0,15.8,54
14514,23,0,15.8,63
3127,22,0,15.8,53
10634,23,0,15.8,86
19425,20,0,15.8,45
16558,20,1,15.8,47
4549,25,0,15.8,72
2509,21,1,15.8,56
9839,21,0,15.8,49
4287,12,1,15.8,55
9674,19,2,15.8,48
12735,23,1,15.8,47
7347,23,2,15.8,69
14529,20,1,15.9,53
6297,23,1,15.9,49
14429,18,1,15.9,65
113,16,4,15.9,56
15819,21,2,15.9,40
7062,18,2,15.9,59
328,16,0,15.9,76
12942,19,0,15.9,47
9002,23,0,15.9,45
5134,24,0,15.9,54
11590,19,1,15.9,54
15646,22,0,15.9,53
17426,24,1,15.9,42
7388,17,0,15.9,45
8136,23,1,15.9,59
4462,19,4,15.9,63
5382,21,1,15.9,52
3334,22,0,15.9,65
9057,21,0,15.9,55
6040,18,1,15.9,52
9182,24,0,15.9,62
12445,24,0,15.9,82
10786,17,0,15.9,49
4426,24,2,15.9,75
563,21,0,15.9,48
9259,13,0,15.9,33
5328,20,1,15.9,62
5218,23,0,15.9,60
15391,22,3,15.9,60
5706,24,2,15.9,60
12533,24,2,15.9,54
7324,20,0,15.9,68
1928,22,0,15.9,53
19559,23,0,15.9,63
9386,19,1,15.9,74
792,24,0,15.9,38
1682,21,0,15.9,48
2753,12,3,15.9,35
19655,17,2,15.9,48
11890,24,0,15.9,59
14372,20,0,15.9,37
15972,23,0,15.9,70
9808,23,2,15.9,53
11279,22,2,15.9,43
351,20,1,15.9,81
19209,19,0,15.9,56
18,24,0,15.9,52
5609,18,0,15.9,45
17822,21,2,15.9,51
14834,24,1,15.9,87
19195,22,0,15.9,53
19722,19,0,15.9,51
9938,23,0,15.9,64
16702,23,0,15.9,56
14500,23,0,15.9,68
18207,18,0,15.9,50
2678,23,1,15.9,60
2668,20,2,15.9,69
2658,24,1,15.9,72
17253,23,0,15.9,57
10926,23,0,15.9,55
17963,23,2,15.9,59
19994,20,1,15.9,41
15521,19,1,15.9,77
2622,21,1,15.9,49
17280,17,1,15.9,51
14517,17,0,15.9,40
12724,22,1,15.9,77
10432,18,0,15.9,44
10438,24,1,15.9,68
3089,22,1,15.9,52
17599,24,0,15.9,41
13806,23,0,15.9,88
1435,19,2,15.9,59
702,23,0,15.9,87
14411,24,0,15.9,121
17709,23,1,16,48
6977,21,1,16,93
14769,23,0,16,47
567,23,0,16,63
10324,18,1,16,54
12827,21,1,16,44
17066,23,1,16,55
7345,23,1,16,44
7404,23,0,16,51
14863,23,0,16,59
18420,24,1,16,77
14591,22,0,16,42
512,21,2,16,54
10328,23,0,16,71
12549,22,0,16,57
6505,21,0,16,77
7599,23,1,16,61
12484,22,1,16,49
12431,19,0,16,77
7795,23,2,16,59
424,22,0,16,57
1092,24,1,16,46
6295,22,0,16,94
16792,24,0,16,82
3469,23,1,16,53
17839,22,0,16,48
10343,23,0,16,55
16714,17,0,16,55
13606,23,1,16,74
10424,23,1,16,45
12064,21,0,16,62
3324,23,0,16,48
3271,20,1,16,63
3268,24,0,16,48
14452,18,0,16,59
15171,23,1,16,73
13744,24,2,16,37
16529,23,1,16,56
14261,22,0,16,74
11821,22,0,16,42
8803,24,1,16,48
11731,24,1,16,70
3073,22,3,16,54
13826,21,1,16,50
19358,20,0,16,56
2214,24,0,16,63
18006,20,2,16,59
16363,19,1,16,44
11524,21,1,16,60
9089,23,2,16,54
4835,20,0,16,67
9144,24,0,16,47
1600,22,0,16,39
9359,22,1,16,62
9394,23,0,16,61
19254,21,1,16,46
10397,23,2,16,39
9443,24,1,16,37
11194,24,1,16,41
2682,24,0,16,67
17710,24,0,16,65
9655,22,1,16,48
16038,20,1,16,68
10939,22,3,16,41
19182,23,1,16,57
2473,23,2,16,45
10877,13,2,16,32
10876,22,1,16,64
5398,21,1,16,42
5396,21,1,16,73
10016,20,2,16,36
10779,20,1,16,40
15893,11,0,16,46
10240,23,1,16,58
10630,24,0,16,61
19037,19,1,16,56
6833,22,1,16,50
13126,22,1,16,43
1301,22,0,16.1,45
3172,19,2,16.1,48
2706,20,2,16.1,43
11432,21,1,16.1,58
11354,23,0,16.1,68
4596,23,1,16.1,42
4655,22,0,16.1,46
7721,23,1,16.1,64
2343,17,0,16.1,41
5665,18,2,16.1,60
19071,24,1,16.1,59
10453,17,1,16.1,52
5829,24,2,16.1,74
3415,21,0,16.1,54
19001,21,1,16.1,38
16149,16,0,16.1,45
6959,21,1,16.1,54
4185,19,0,16.1,54
5433,22,1,16.1,84
14520,23,2,16.1,61
5479,18,2,16.1,48
1829,20,0,16.1,72
3496,17,0,16.1,71
961,22,0,16.1,70
16494,20,1,16.1,44
17589,23,0,16.1,58
1555,22,0,16.1,43
14357,22,1,16.1,48
5280,20,1,16.1,69
4878,22,0,16.1,62
19428,22,2,16.1,65
5466,24,0,16.1,65
10044,21,1,16.1,47
7058,22,0,16.1,66
2970,22,1,16.1,76
17988,19,0,16.1,104
1314,24,0,16.1,69
8975,20,1,16.1,73
4252,22,3,16.1,49
2086,21,1,16.1,44
9001,18,2,16.1,51
1483,20,0,16.1,84
2331,23,0,16.1,42
16631,23,0,16.1,54
15903,22,0,16.1,44
12291,24,1,16.1,48
14019,20,1,16.1,49
15546,24,0,16.1,62
3930,23,0,16.1,90
12920,22,0,16.1,45
2145,23,1,16.1,50
3710,15,3,16.1,45
7489,22,1,16.1,54
15629,23,1,16.1,60
7600,23,1,16.1,48
3810,19,0,16.1,70
12873,18,3,16.1,42
7175,20,1,16.1,51
4181,15,0,16.1,50
12472,21,0,16.1,62
9117,21,1,16.2,55
7841,19,0,16.2,87
6426,21,1,16.2,76
6419,17,0,16.2,55
191,20,1,16.2,99
12392,21,0,16.2,56
11486,23,0,16.2,47
10755,23,0,16.2,50
16334,22,0,16.2,60
11535,24,0,16.2,45
2123,16,0,16.2,68
19795,22,1,16.2,65
9212,21,0,16.2,52
7762,22,0,16.2,61
11513,14,0,16.2,43
14774,20,1,16.2,46
4046,23,0,16.2,104
9520,21,1,16.2,45
7304,21,0,16.2,51
9518,20,1,16.2,56
1881,18,0,16.2,121
9960,19,0,16.2,68
8370,22,1,16.2,46
4893,22,1,16.2,54
2710,20,0,16.2,61
12824,16,0,16.2,54
13092,19,0,16.2,61
3433,23,1,16.2,48
13116,22,1,16.2,75
14425,22,0,16.2,59
18076,21,0,16.2,72
14593,19,0,16.2,55
19964,24,0,16.2,59
18104,20,1,16.2,42
8081,22,0,16.2,60
949,23,0,16.2,67
15423,23,1,16.2,72
751,17,1,16.2,54
9389,17,1,16.2,53
8787,18,0,16.2,52
18108,24,1,16.2,50
15414,23,0,16.2,84
18118,17,1,16.2,48
11913,23,0,16.2,94
19857,17,1,16.2,59
5331,23,2,16.2,64
1658,21,1,16.2,54
14449,20,0,16.2,53
259,18,0,16.2,64
5491,17,0,16.2,37
18833,22,0,16.2,77
562,22,0,16.2,70
2113,20,1,16.2,34
11375,19,0,16.2,54
4498,19,0,16.2,60
3242,23,1,16.2,63
6956,22,0,16.2,64
7638,20,5,16.2,39
14140,21,2,16.2,47
3552,21,1,16.2,46
7653,22,0,16.2,46
14841,22,1,16.2,75
16820,21,0,16.2,52
11951,23,2,16.2,51
11647,21,0,16.2,71
17551,24,1,16.2,74
5979,20,0,16.2,66
5570,23,0,16.2,62
17512,21,1,16.2,48
14941,23,0,16.2,50
1495,20,1,16.2,49
4781,23,0,16.2,45
4057,20,0,16.2,58
13941,24,0,16.2,61
11413,20,1,16.2,66
1509,23,0,16.2,50
19417,23,0,16.2,62
18135,21,0,16.2,54
16295,22,1,16.2,54
9271,18,0,16.3,72
15361,21,0,16.3,107
10059,20,2,16.3,53
5896,23,0,16.3,82
2418,19,0,16.3,84
16067,23,0,16.3,51
9606,22,2,16.3,95
3902,20,1,16.3,56
13066,23,0,16.3,47
2533,19,0,16.3,62
3793,22,0,16.3,92
13426,22,0,16.3,62
5507,21,0,16.3,39
8199,16,0,16.3,50
15343,20,3,16.3,79
11676,19,0,16.3,57
3882,23,0,16.3,92
4471,15,1,16.3,44
14551,20,1,16.3,47
7856,23,3,16.3,45
5885,23,0,16.3,61
15564,23,2,16.3,54
644,22,1,16.3,84
19450,22,0,16.3,57
12914,22,1,16.3,80
7932,21,1,16.3,80
284,19,1,16.3,45
14376,20,1,16.3,57
10145,22,0,16.3,56
2361,19,1,16.3,51
4341,24,0,16.3,55
12226,22,3,16.3,59
12046,24,1,16.3,69
14947,20,2,16.3,57
6527,18,1,16.3,102
13958,23,0,16.3,67
18349,19,0,16.3,42
9241,20,2,16.3,63
17052,21,0,16.3,66
8770,23,1,16.3,67
15931,21,0,16.3,53
341,21,1,16.3,41
16209,23,0,16.3,40
2741,23,1,16.3,62
9893,21,1,16.3,50
1887,22,0,16.3,42
16417,20,1,16.3,52
13896,20,2,16.3,35
8265,23,0,16.3,115
7326,21,0,16.3,57
6159,22,0,16.3,101
4999,24,1,16.3,38
15782,15,0,16.3,69
12744,22,0,16.3,63
10243,21,1,16.3,55
2844,16,1,16.3,61
4882,24,1,16.3,52
16208,19,2,16.3,54
9105,15,2,16.3,48
7012,21,0,16.3,61
5418,18,2,16.3,51
7157,19,2,16.3,53
12707,14,4,16.3,74
12538,23,0,16.3,50
6964,21,1,16.3,72
19079,21,0,16.3,47
7170,23,1,16.3,59
6400,23,0,16.3,50
12582,23,1,16.3,64
13019,20,0,16.3,66
6477,20,2,16.3,56
14285,22,0,16.3,82
13107,22,0,16.3,53
12282,22,0,16.3,57
10641,21,0,16.4,63
17343,23,1,16.4,66
6006,22,0,16.4,52
5470,23,1,16.4,110
3280,23,0,16.4,57
11020,21,1,16.4,60
9719,20,2,16.4,49
4299,22,2,16.4,42
839,22,0,16.4,59
4313,20,1,16.4,71
17058,23,1,16.4,60
13585,23,0,16.4,81
4580,23,0,16.4,42
17537,14,2,16.4,47
13766,22,0,16.4,68
16732,20,0,16.4,72
40,23,0,16.4,47
16734,23,1,16.4,75
18552,17,3,16.4,48
687,19,1,16.4,50
2026,23,2,16.4,65
2055,21,0,16.4,60
272,20,0,16.4,46
6990,23,1,16.4,54
14327,20,2,16.4,62
12271,22,0,16.4,66
8815,23,1,16.4,46
15030,18,1,16.4,94
5900,17,1,16.4,85
18120,20,1,16.4,41
18096,20,2,16.4,39
15879,20,1,16.4,45
2337,22,0,16.4,79
1993,22,0,16.4,66
4774,17,1,16.4,51
2989,21,0,16.4,54
1988,23,1,16.4,57
13511,22,1,16.4,49
441,23,1,16.4,57
5753,22,0,16.4,75
18786,23,4,16.4,38
9125,21,1,16.4,83
15354,17,0,16.4,96
2386,23,1,16.4,49
1958,18,2,16.4,56
16297,21,0,16.4,70
17977,21,0,16.4,61
12909,23,0,16.4,57
14936,22,0,16.4,51
17139,19,3,16.4,35
174,20,0,16.4,70
1653,21,1,16.4,52
9382,23,0,16.4,59
15422,23,2,16.4,58
3732,22,4,16.4,69
633,23,0,16.4,56
12573,22,2,16.4,61
9474,18,0,16.4,60
14241,20,0,16.4,50
9499,21,1,16.4,61
6900,23,0,16.4,45
3969,22,1,16.4,55
6908,15,1,16.4,50
4359,21,2,16.4,89
3806,12,1,16.4,57
7222,21,1,16.4,49
2474,21,0,16.4,99
19764,18,1,16.4,47
5637,19,1,16.4,93
4349,22,1,16.4,71
5440,22,1,16.4,40
12830,22,1,16.4,71
6283,22,0,16.5,71
8369,19,1,16.5,57
11106,19,0,16.5,35
2712,18,1,16.5,79
17301,22,1,16.5,58
4398,22,0,16.5,40
719,22,0,16.5,75
10327,21,3,16.5,67
19294,22,0,16.5,46
18467,22,0,16.5,54
937,18,2,16.5,47
2422,22,0,16.5,43
18620,22,1,16.5,79
9486,22,3,16.5,42
12904,19,0,16.5,63
9488,15,0,16.5,48
6549,22,1,16.5,49
15670,22,0,16.5,81
1906,22,2,16.5,48
18811,20,1,16.5,83
13812,21,2,16.5,48
3772,23,1,16.5,69
19424,22,0,16.5,59
3566,23,0,16.5,46
7503,21,1,16.5,56
3017,22,0,16.5,56
11188,23,0,16.5,78
13424,20,0,16.5,53
12671,20,0,16.5,54
5224,23,0,16.5,50
19579,22,0,16.5,47
5089,22,1,16.5,66
12264,19,1,16.5,76
670,19,2,16.5,38
14579,22,0,16.5,54
14611,17,0,16.5,57
6486,21,2,16.5,39
17078,23,1,16.5,66
1799,23,1,16.5,71
5084,20,0,16.5,71
6581,18,0,16.5,45
9242,23,0,16.5,59
16902,22,1,16.5,44
2004,22,0,16.5,48
3478,23,1,16.5,62
9681,23,0,16.5,65
12722,14,0,16.5,77
13302,23,1,16.5,72
18406,21,1,16.5,57
2857,22,1,16.5,57
18056,22,0,16.5,58
14318,15,0,16.5,90
8605,19,2,16.5,68
11521,22,1,16.5,49
11517,22,0,16.5,48
10022,21,1,16.5,58
4661,21,0,16.5,53
18332,21,0,16.5,44
16960,22,0,16.5,50
18369,22,3,16.5,53
18853,22,1,16.5,49
18281,23,0,16.5,72
16913,20,0,16.5,53
5778,21,4,16.5,37
10586,19,1,16.5,60
344,19,1,16.5,87
12565,19,2,16.5,62
14472,22,0,16.5,57
19939,23,2,16.5,56
17640,22,1,16.5,39
14199,16,1,16.5,72
10209,22,1,16.5,69
12061,23,1,16.5,66
8687,21,1,16.5,42
3222,22,1,16.5,48
16474,22,1,16.5,44
8683,20,0,16.5,56
14732,19,0,16.5,57
11932,23,1,16.5,84
18563,22,0,16.5,46
11935,20,1,16.5,53
16570,13,0,16.5,52
13460,21,2,16.5,57
5236,22,0,16.5,63
12378,21,0,16.5,72
11140,23,1,16.6,58
14979,22,0,16.6,86
10369,20,3,16.6,63
18264,20,0,16.6,40
18804,22,0,16.6,64
7783,16,0,16.6,45
11546,22,0,16.6,67
14358,19,2,16.6,55
891,23,0,16.6,109
4050,22,2,16.6,68
4455,21,0,16.6,45
17319,21,2,16.6,69
13212,22,1,16.6,59
16158,17,1,16.6,46
9069,22,2,16.6,74
2938,23,0,16.6,117
16305,23,3,16.6,88
13472,23,2,16.6,66
10763,22,1,16.6,90
13717,21,1,16.6,46
13915,21,1,16.6,76
16385,21,2,16.6,59
3396,22,1,16.6,68
11530,23,2,16.6,65
17641,22,0,16.6,73
7724,21,0,16.6,64
868,19,1,16.6,87
4571,19,2,16.6,88
2140,20,0,16.6,93
2848,20,2,16.6,76
186,23,0,16.6,41
6343,23,0,16.6,74
8996,20,1,16.6,47
13241,19,0,16.6,57
10519,21,0,16.6,67
1084,19,0,16.6,124
6467,22,0,16.6,50
15016,20,0,16.6,43
5834,21,0,16.6,70
14395,18,4,16.6,57
10524,23,1,16.6,98
8951,21,0,16.6,86
3551,23,0,16.6,69
7054,19,1,16.6,45
18604,19,1,16.6,47
3524,17,0,16.6,60
17016,21,1,16.6,37
2587,21,1,16.6,51
10201,17,0,16.6,69
19679,23,0,16.6,64
7974,23,0,16.6,49
18888,20,1,16.6,67
11964,21,1,16.6,88
16239,20,0,16.6,50
4873,20,1,16.6,57
19085,21,0,16.6,75
15270,18,1,16.6,60
15409,22,0,16.6,80
2107,19,0,16.6,56
2779,22,1,16.6,49
16481,19,0,16.6,47
2268,19,1,16.6,54
8043,18,0,16.6,68
14155,21,1,16.6,59
10311,23,2,16.6,72
12036,17,2,16.6,58
10359,18,2,16.6,55
12238,16,0,16.6,56
1240,22,1,16.6,40
7576,20,2,16.6,74
8435,23,0,16.6,41
4707,22,0,16.6,62
13653,20,0,16.6,42
17852,22,2,16.6,48
18962,21,0,16.6,55
3137,22,2,16.6,66
762,21,0,16.6,89
887,21,1,16.6,60
8111,20,0,16.6,52
8674,22,1,16.6,62
9448,23,2,16.6,57
14920,23,0,16.6,59
6070,21,1,16.6,59
8649,18,0,16.6,48
1805,22,0,16.6,89
12174,22,1,16.6,46
1372,18,1,16.6,40
4318,18,0,16.6,45
12586,18,0,16.6,59
7259,21,0,16.6,71
2464,17,0,16.6,41
3354,20,0,16.6,55
9498,21,2,16.6,46
15535,18,1,16.6,43
6113,17,3,16.6,47
16616,22,3,16.6,95
14827,20,0,16.6,57
16707,23,0,16.6,63
16022,21,0,16.6,48
3961,15,1,16.6,54
9925,21,0,16.6,77
17200,23,1,16.6,46
555,22,1,16.6,56
14003,21,0,16.6,59
5548,23,0,16.6,70
17337,21,1,16.6,61
11965,23,0,16.6,62
10931,19,0,16.6,49
16399,23,1,16.7,61
8220,23,1,16.7,85
1207,18,1,16.7,55
8203,17,0,16.7,39
16581,21,1,16.7,64
16703,22,0,16.7,62
8569,16,3,16.7,49
19033,11,1,16.7,57
12164,22,2,16.7,49
6933,23,0,16.7,76
5971,21,0,16.7,72
8699,22,1,16.7,45
17817,23,0,16.7,44
11797,23,0,16.7,61
8019,23,1,16.7,90
7986,22,1,16.7,53
13552,23,0,16.7,69
13152,23,1,16.7,44
7967,23,1,16.7,58
16440,21,2,16.7,61
17622,20,0,16.7,41
14681,21,1,16.7,35
8961,21,0,16.7,54
7872,21,0,16.7,87
7867,20,1,16.7,60
12355,18,0,16.7,48
3594,22,1,16.7,52
2227,22,0,16.7,71
1055,23,0,16.7,48
5786,21,1,16.7,84
7835,22,0,16.7,66
12429,21,0,16.7,44
9191,23,0,16.7,54
12469,19,0,16.7,65
11389,22,0,16.7,96
13417,23,0,16.7,76
16252,22,2,16.7,44
7585,22,2,16.7,69
17692,23,0,16.7,67
14576,22,2,16.7,81
11301,22,0,16.7,93
7566,23,2,16.7,56
13385,23,1,16.7,80
11184,20,1,16.7,70
16164,20,3,16.7,42
5636,23,0,16.7,46
5201,21,1,16.7,49
12689,23,1,16.7,71
16148,21,0,16.7,52
14855,21,1,16.7,51
4926,19,2,16.7,61
7371,21,0,16.7,63
4931,21,1,16.7,58
14196,19,0,16.7,81
1810,21,0,16.7,48
12752,22,3,16.7,82
104,23,1,16.7,49
17763,21,2,16.7,44
19170,22,1,16.7,51
2469,23,1,16.7,39
5287,15,1,16.7,75
15966,21,0,16.7,88
18275,20,2,16.7,44
14778,18,1,16.7,54
7083,18,0,16.7,48
7081,23,0,16.7,58
12910,23,0,16.7,63
2131,21,1,16.7,37
19003,23,0,16.7,58
17892,22,1,16.7,53
10485,22,0,16.7,56
7047,21,6,16.7,43
17169,20,2,16.7,57
15725,23,0,16.7,61
15131,22,1,16.7,75
18606,22,0,16.7,73
17896,18,0,16.7,68
8411,23,0,16.7,72
2929,22,1,16.8,65
17009,23,2,16.8,69
13367,21,3,16.8,53
643,22,0,16.8,57
11597,21,3,16.8,59
2446,22,1,16.8,40
10703,20,0,16.8,51
3568,22,1,16.8,75
2615,17,2,16.8,91
1079,20,1,16.8,81
11302,23,0,16.8,88
14887,22,1,16.8,56
14087,18,2,16.8,51
62,9,0,16.8,53
12331,14,1,16.8,49
11907,17,0,16.8,44
7905,19,0,16.8,53
8965,22,0,16.8,64
2754,23,0,16.8,71
14928,22,0,16.8,68
9364,21,1,16.8,46
11663,23,0,16.8,46
49,22,1,16.8,77
8910,22,3,16.8,47
8599,21,2,16.8,67
11667,23,1,16.8,46
12966,14,0,16.8,48
10186,22,3,16.8,33
10670,23,2,16.8,76
1739,22,1,16.8,45
19923,21,0,16.8,55
6500,21,0,16.8,122
248,20,1,16.8,85
1651,22,3,16.8,44
13547,23,0,16.8,65
15285,20,0,16.8,62
4243,21,1,16.8,54
3715,22,1,16.8,58
9327,21,1,16.8,50
6017,21,1,16.8,55
17362,23,1,16.8,52
2305,20,1,16.8,69
7034,18,2,16.8,56
327,21,3,16.8,50
4412,19,0,16.8,54
13809,23,0,16.8,84
18868,20,1,16.8,54
14108,21,0,16.8,67
10915,18,2,16.8,47
6997,22,1,16.8,53
636,16,2,16.8,41
16758,17,0,16.8,63
11886,23,2,16.8,38
18276,20,0,16.8,71
19813,21,1,16.8,51
4859,22,2,16.8,51
4710,19,1,16.8,47
15943,19,0,16.8,60
278,22,1,16.8,43
2092,21,2,16.8,63
19225,22,2,16.8,56
16653,23,1,16.8,74
8076,18,1,16.8,60
9276,17,2,16.8,72
13194,21,0,16.8,74
11104,22,2,16.8,62
11453,21,1,16.8,55
18659,23,0,16.8,62
2056,21,3,16.8,57
14474,19,1,16.8,57
17982,21,1,16.8,56
3653,22,0,16.8,80
14109,19,1,16.8,56
6222,21,2,16.8,48
4683,22,0,16.8,64
12167,18,3,16.8,77
19411,21,3,16.8,67
10506,23,1,16.8,134
18570,19,0,16.8,76
1292,21,1,16.8,66
17671,21,3,16.8,58
11512,16,1,16.8,49
15513,22,1,16.8,104
3845,17,1,16.8,51
4319,22,1,16.8,58
816,22,2,16.8,54
17252,20,0,16.8,76
6615,22,0,16.8,47
17837,23,0,16.8,71
12758,21,0,16.8,46
14708,19,1,16.8,52
13609,20,0,16.8,99
6711,22,0,16.8,45
12705,20,2,16.8,90
18354,23,1,16.8,42
19215,23,0,16.8,77
9571,20,1,16.8,82
13331,18,2,16.8,49
12664,21,0,16.8,44
9676,22,2,16.8,33
7320,20,0,16.8,56
14667,21,3,16.8,44
122,21,0,16.8,46
13320,17,1,16.9,45
1820,22,0,16.9,90
9710,20,0,16.9,69
2209,23,0,16.9,39
12736,17,0,16.9,48
2598,23,3,16.9,55
875,22,3,16.9,60
15518,23,0,16.9,67
12833,19,1,16.9,71
17088,21,0,16.9,61
9873,21,2,16.9,49
1886,22,1,16.9,77
2642,23,0,16.9,105
16001,21,0,16.9,45
11156,19,0,16.9,93
19766,22,1,16.9,65
15982,20,0,16.9,86
12593,20,0,16.9,40
15707,23,3,16.9,54
2700,20,0,16.9,58
3761,22,1,16.9,42
2708,22,1,16.9,52
4886,18,0,16.9,90
2723,23,1,16.9,52
9417,19,1,16.9,39
9970,13,2,16.9,52
2046,16,1,16.9,47
11286,20,0,16.9,89
6676,22,0,16.9,39
1921,20,0,16.9,66
17567,22,1,16.9,76
7151,20,1,16.9,70
9980,19,1,16.9,64
5020,22,1,16.9,82
18270,19,0,16.9,90
5213,23,0,16.9,70
4591,21,0,16.9,54
5159,20,2,16.9,52
8182,17,1,16.9,37
9317,14,1,16.9,43
2404,19,1,16.9,28
14233,19,0,16.9,66
17820,20,0,16.9,84
16296,21,1,16.9,54
9187,23,0,16.9,88
16316,22,1,16.9,68
9132,22,0,16.9,58
16879,21,1,16.9,42
16692,21,0,16.9,86
13482,23,0,16.9,60
572,20,0,16.9,67
1971,19,0,16.9,85
13044,19,0,16.9,76
7068,17,4,16.9,41
14389,23,0,16.9,56
16864,18,1,16.9,79
432,18,1,16.9,53
3366,17,0,16.9,59
19006,16,0,16.9,60
10142,18,3,16.9,45
5823,21,0,16.9,98
6313,23,2,16.9,54
4053,14,5,16.9,43
8422,17,2,16.9,90
5835,18,1,16.9,57
5857,19,0,16.9,48
19364,22,0,16.9,67
6296,22,3,16.9,49
16610,21,0,16.9,49
5890,22,1,16.9,57
2191,21,2,16.9,42
4068,23,0,16.9,66
19017,23,0,16.9,59
7981,21,0,16.9,97
12279,19,2,16.9,81
19689,22,0,16.9,51
15267,22,0,16.9,62
2019,21,2,16.9,63
17203,22,0,16.9,47
6838,15,0,16.9,48
19505,22,0,16.9,58
16785,21,2,16.9,80
10251,21,0,16.9,54
12096,22,1,16.9,53
10387,18,0,16.9,36
15123,16,0,16.9,54
6249,23,1,16.9,68
12020,18,3,16.9,41
6234,18,2,16.9,50
18631,20,1,16.9,52
15135,22,0,16.9,65
4700,14,3,16.9,35
17586,23,1,16.9,68
392,14,1,16.9,77
1378,22,0,16.9,82
8430,20,3,16.9,53
11974,15,1,16.9,89
1227,19,2,16.9,52
6094,17,0,16.9,65
1363,19,1,16.9,68
90,21,1,16.9,96
3916,21,0,16.9,48
12759,15,3,16.9,61
12753,21,2,16.9,59
5498,16,1,16.9,49
111,20,1,16.9,61
6635,21,0,16.9,72
5107,21,4,17,53
5237,21,0,17,65
19957,22,2,17,46
13984,21,1,17,51
299,21,1,17,48
13647,20,0,17,50
399,20,1,17,50
13355,23,2,17,58
13239,21,1,17,61
14700,21,0,17,70
12944,14,1,17,55
14780,21,2,17,50
12882,20,2,17,40
12880,21,0,17,111
876,21,0,17,40
19558,18,2,17,43
12534,22,1,17,68
12474,17,0,17,52
1012,17,1,17,57
14982,22,1,17,51
12405,21,1,17,53
15002,21,0,17,88
12295,17,0,17,55
12236,21,3,17,68
15048,21,1,17,59
12215,19,0,17,59
19481,22,2,17,50
12075,21,1,17,64
1267,22,1,17,74
19443,21,1,17,47
11993,21,0,17,48
19410,21,1,17,66
19393,19,0,17,47
1434,20,0,17,76
11728,23,2,17,63
11534,20,3,17,53
11533,18,1,17,63
1615,22,2,17,48
11409,21,1,17,60
19280,20,1,17,85
1662,22,0,17,58
19267,21,2,17,119
11113,22,1,17,83
11107,21,2,17,49
11094,18,2,17,47
10999,22,1,17,106
10841,20,0,17,67
2068,22,6,17,40
19096,22,1,17,50
10497,22,1,17,48
2172,17,2,17,37
10346,21,1,17,47
10310,18,1,17,69
10062,19,0,17,48
2392,22,1,17,44
15934,12,1,17,52
18957,21,1,17,79
9861,20,1,17,34
9739,20,0,17,64
2618,20,0,17,61
9547,23,2,17,43
2686,23,0,17,57
16257,22,0,17,69
9261,20,1,17,51
9235,23,0,17,65
2890,22,1,17,50
14274,22,0,17,74
2958,21,0,17,55
3011,21,0,17,55
3085,22,0,17,67
8627,20,0,17,65
16583,22,0,17,65
16592,20,4,17,41
14234,20,1,17,72
3445,21,0,17,53
8092,22,1,17,78
7951,17,1,17,53
16850,22,1,17,40
16861,20,1,17,89
7805,20,1,17,66
3621,19,0,17,42
16923,20,1,17,65
7573,23,1,17,55
7479,23,0,17,54
18411,17,1,17,70
7385,21,0,17,48
17057,15,0,17,44
3913,20,0,17,55
7036,22,0,17,65
7035,22,1,17,78
4106,21,0,17,66
6923,18,1,17,51
18271,22,0,17,37
18269,20,0,17,61
18257,21,2,17,59
6789,23,0,17,95
18240,23,0,17,65
4291,23,0,17,50
6559,19,1,17,56
6544,19,1,17,51
6538,22,2,17,58
4442,18,1,17,65
4467,21,2,17,51
4475,20,0,17,81
6290,20,0,17,58
5910,21,1,17,71
5659,22,2,17,94
4921,19,0,17,51
5559,21,0,17,61
17944,21,0,17,126
5535,21,1,17,86
5355,22,1,17,41
14120,22,1,17,55
18809,22,1,17.1,49
12782,21,1,17.1,64
8713,15,0,17.1,50
6073,22,0,17.1,69
15946,19,0,17.1,52
14128,20,0,17.1,59
1390,20,0,17.1,64
4071,16,2,17.1,57
14058,22,0,17.1,45
